0.037236085,0.193577853
0.108884538,0.126334483
0.754378925,0.347252087
0.705816972,0.338515118
0.677367099,0.333276562
0.267086384,0.277987569
0.152098183,0.22894745
0.690490819,0.336567264
0.27970073,0.205502068
0.17881861,0.233979788
0.753278594,0.349762769
0.174015999,0.235912414
